,Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
1082929,Australia,Western Australia,-31.9505,115.8605,804.0,774.0,9.0,2020-11-22
1086897,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,111.0,3.0,2020-11-23
1086898,Australia,New South Wales,-33.8688,151.2093,4548.0,3175.0,53.0,2020-11-23
1086899,Australia,Northern Territory,-12.4634,130.8456,47.0,40.0,0.0,2020-11-23
1086900,Australia,Queensland,-27.4698,153.0251,1197.0,1176.0,6.0,2020-11-23
1086901,Australia,South Australia,-34.9285,138.6007,557.0,514.0,4.0,2020-11-23
1086902,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-23
1086903,Australia,Victoria,-37.8136,144.9631,20345.0,19526.0,819.0,2020-11-23
1086904,Australia,Western Australia,-31.9505,115.8605,804.0,774.0,9.0,2020-11-23
1090872,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,111.0,3.0,2020-11-24
1090873,Australia,New South Wales,-33.8688,151.2093,4552.0,3177.0,53.0,2020-11-24
1090874,Australia,Northern Territory,-12.4634,130.8456,48.0,41.0,0.0,2020-11-24
1090875,Australia,Queensland,-27.4698,153.0251,1197.0,1177.0,6.0,2020-11-24
1090876,Australia,South Australia,-34.9285,138.6007,558.0,516.0,4.0,2020-11-24
1090877,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-24
1090878,Australia,Victoria,-37.8136,144.9631,20345.0,19526.0,819.0,2020-11-24
1090879,Australia,Western Australia,-31.9505,115.8605,808.0,774.0,9.0,2020-11-24
1094848,Australia,Australian Capital Territory,-35.4735,149.0124,115.0,112.0,3.0,2020-11-25
1094849,Australia,New South Wales,-33.8688,151.2093,4552.0,3178.0,53.0,2020-11-25
1094850,Australia,Northern Territory,-12.4634,130.8456,49.0,41.0,0.0,2020-11-25
1094851,Australia,Queensland,-27.4698,153.0251,1197.0,1177.0,6.0,2020-11-25
1094852,Australia,South Australia,-34.9285,138.6007,560.0,520.0,4.0,2020-11-25
1094853,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-25
1094854,Australia,Victoria,-37.8136,144.9631,20345.0,19526.0,819.0,2020-11-25
1094855,Australia,Western Australia,-31.9505,115.8605,817.0,776.0,9.0,2020-11-25
1098824,Australia,Australian Capital Territory,-35.4735,149.0124,116.0,112.0,3.0,2020-11-26
1098825,Australia,New South Wales,-33.8688,151.2093,4556.0,3180.0,53.0,2020-11-26
1098826,Australia,Northern Territory,-12.4634,130.8456,52.0,46.0,0.0,2020-11-26
1098827,Australia,Queensland,-27.4698,153.0251,1198.0,1178.0,6.0,2020-11-26
1098828,Australia,South Australia,-34.9285,138.6007,559.0,533.0,4.0,2020-11-26
1098829,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-26
1098830,Australia,Victoria,-37.8136,144.9631,20345.0,19526.0,819.0,2020-11-26
1098831,Australia,Western Australia,-31.9505,115.8605,817.0,778.0,9.0,2020-11-26
1102800,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,112.0,3.0,2020-11-27
1102801,Australia,New South Wales,-33.8688,151.2093,4564.0,3181.0,53.0,2020-11-27
1102802,Australia,Northern Territory,-12.4634,130.8456,52.0,46.0,0.0,2020-11-27
1102803,Australia,Queensland,-27.4698,153.0251,1199.0,1180.0,6.0,2020-11-27
1102804,Australia,South Australia,-34.9285,138.6007,562.0,539.0,4.0,2020-11-27
1102805,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-27
1102806,Australia,Victoria,-37.8136,144.9631,20345.0,19526.0,819.0,2020-11-27
1102807,Australia,Western Australia,-31.9505,115.8605,817.0,784.0,9.0,2020-11-27
1106776,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,112.0,3.0,2020-11-28
1106777,Australia,New South Wales,-33.8688,151.2093,4568.0,3181.0,53.0,2020-11-28
1106778,Australia,Northern Territory,-12.4634,130.8456,52.0,46.0,0.0,2020-11-28
1106779,Australia,Queensland,-27.4698,153.0251,1201.0,1181.0,6.0,2020-11-28
1106780,Australia,South Australia,-34.9285,138.6007,561.0,540.0,4.0,2020-11-28
1106781,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-28
1106782,Australia,Victoria,-37.8136,144.9631,20345.0,19526.0,819.0,2020-11-28
1106783,Australia,Western Australia,-31.9505,115.8605,818.0,785.0,9.0,2020-11-28
1110752,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,112.0,3.0,2020-11-29
1110753,Australia,New South Wales,-33.8688,151.2093,4577.0,3181.0,53.0,2020-11-29
1110754,Australia,Northern Territory,-12.4634,130.8456,52.0,46.0,0.0,2020-11-29
1110755,Australia,Queensland,-27.4698,153.0251,1201.0,1181.0,6.0,2020-11-29
1110756,Australia,South Australia,-34.9285,138.6007,562.0,541.0,4.0,2020-11-29
1110757,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-29
1110758,Australia,Victoria,-37.8136,144.9631,20345.0,19526.0,820.0,2020-11-29
1110759,Australia,Western Australia,-31.9505,115.8605,818.0,788.0,9.0,2020-11-29
1114728,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,112.0,3.0,2020-11-30
1114729,Australia,New South Wales,-33.8688,151.2093,4582.0,3182.0,53.0,2020-11-30
1114730,Australia,Northern Territory,-12.4634,130.8456,53.0,46.0,0.0,2020-11-30
1114731,Australia,Queensland,-27.4698,153.0251,1202.0,1184.0,6.0,2020-11-30
1114732,Australia,South Australia,-34.9285,138.6007,562.0,547.0,4.0,2020-11-30
1114733,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-11-30
1114734,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-11-30
1114735,Australia,Western Australia,-31.9505,115.8605,821.0,789.0,9.0,2020-11-30
1118704,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,112.0,3.0,2020-12-01
1118705,Australia,New South Wales,-33.8688,151.2093,4588.0,3183.0,53.0,2020-12-01
1118706,Australia,Northern Territory,-12.4634,130.8456,53.0,46.0,0.0,2020-12-01
1118707,Australia,Queensland,-27.4698,153.0251,1205.0,1186.0,6.0,2020-12-01
1118708,Australia,South Australia,-34.9285,138.6007,562.0,548.0,4.0,2020-12-01
1118709,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-12-01
1118710,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-01
1118711,Australia,Western Australia,-31.9505,115.8605,823.0,789.0,9.0,2020-12-01
1122680,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,112.0,3.0,2020-12-02
1122681,Australia,New South Wales,-33.8688,151.2093,4597.0,3183.0,53.0,2020-12-02
1122682,Australia,Northern Territory,-12.4634,130.8456,59.0,46.0,0.0,2020-12-02
1122683,Australia,Queensland,-27.4698,153.0251,1206.0,1187.0,6.0,2020-12-02
1122684,Australia,South Australia,-34.9285,138.6007,562.0,549.0,4.0,2020-12-02
1122685,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-12-02
1122686,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-02
1122687,Australia,Western Australia,-31.9505,115.8605,823.0,795.0,9.0,2020-12-02
1126656,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,112.0,3.0,2020-12-03
1126657,Australia,New South Wales,-33.8688,151.2093,4603.0,3186.0,53.0,2020-12-03
1126658,Australia,Northern Territory,-12.4634,130.8456,59.0,46.0,0.0,2020-12-03
1126659,Australia,Queensland,-27.4698,153.0251,1208.0,1190.0,6.0,2020-12-03
1126660,Australia,South Australia,-34.9285,138.6007,562.0,551.0,4.0,2020-12-03
1126661,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-12-03
1126662,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-03
1126663,Australia,Western Australia,-31.9505,115.8605,825.0,802.0,9.0,2020-12-03
1130632,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,113.0,3.0,2020-12-04
1130633,Australia,New South Wales,-33.8688,151.2093,4605.0,3186.0,53.0,2020-12-04
1130634,Australia,Northern Territory,-12.4634,130.8456,59.0,46.0,0.0,2020-12-04
1130635,Australia,Queensland,-27.4698,153.0251,1210.0,1191.0,6.0,2020-12-04
1130636,Australia,South Australia,-34.9285,138.6007,562.0,551.0,4.0,2020-12-04
1130637,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-12-04
1130638,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-04
1130639,Australia,Western Australia,-31.9505,115.8605,828.0,805.0,9.0,2020-12-04
1134608,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,113.0,3.0,2020-12-05
1134609,Australia,New South Wales,-33.8688,151.2093,4610.0,3186.0,53.0,2020-12-05
1134610,Australia,Northern Territory,-12.4634,130.8456,59.0,46.0,0.0,2020-12-05
1134611,Australia,Queensland,-27.4698,153.0251,1212.0,1191.0,6.0,2020-12-05
1134612,Australia,South Australia,-34.9285,138.6007,562.0,553.0,4.0,2020-12-05
1134613,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-12-05
1134614,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-05
1134615,Australia,Western Australia,-31.9505,115.8605,830.0,808.0,9.0,2020-12-05
1138584,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,113.0,3.0,2020-12-06
1138585,Australia,New South Wales,-33.8688,151.2093,4614.0,3186.0,53.0,2020-12-06
1138586,Australia,Northern Territory,-12.4634,130.8456,59.0,46.0,0.0,2020-12-06
1138587,Australia,Queensland,-27.4698,153.0251,1215.0,1191.0,6.0,2020-12-06
1138588,Australia,South Australia,-34.9285,138.6007,562.0,556.0,4.0,2020-12-06
1138589,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-12-06
1138590,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-06
1138591,Australia,Western Australia,-31.9505,115.8605,830.0,808.0,9.0,2020-12-06
1142560,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,113.0,3.0,2020-12-07
1142561,Australia,New South Wales,-33.8688,151.2093,4620.0,3186.0,53.0,2020-12-07
1142562,Australia,Northern Territory,-12.4634,130.8456,61.0,46.0,0.0,2020-12-07
1142563,Australia,Queensland,-27.4698,153.0251,1221.0,1191.0,6.0,2020-12-07
1142564,Australia,South Australia,-34.9285,138.6007,562.0,558.0,4.0,2020-12-07
1142565,Australia,Tasmania,-42.8821,147.3272,230.0,217.0,13.0,2020-12-07
1142566,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-07
1142567,Australia,Western Australia,-31.9505,115.8605,831.0,810.0,9.0,2020-12-07
1146536,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-08
1146537,Australia,New South Wales,-33.8688,151.2093,4622.0,3190.0,53.0,2020-12-08
1146538,Australia,Northern Territory,-12.4634,130.8456,61.0,46.0,0.0,2020-12-08
1146539,Australia,Queensland,-27.4698,153.0251,1221.0,1191.0,6.0,2020-12-08
1146540,Australia,South Australia,-34.9285,138.6007,562.0,558.0,4.0,2020-12-08
1146541,Australia,Tasmania,-42.8821,147.3272,233.0,217.0,13.0,2020-12-08
1146542,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-08
1146543,Australia,Western Australia,-31.9505,115.8605,832.0,810.0,9.0,2020-12-08
1150512,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-09
1150513,Australia,New South Wales,-33.8688,151.2093,4624.0,3191.0,53.0,2020-12-09
1150514,Australia,Northern Territory,-12.4634,130.8456,61.0,52.0,0.0,2020-12-09
1150515,Australia,Queensland,-27.4698,153.0251,1225.0,1196.0,6.0,2020-12-09
1150516,Australia,South Australia,-34.9285,138.6007,562.0,558.0,4.0,2020-12-09
1150517,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-09
1150518,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-09
1150519,Australia,Western Australia,-31.9505,115.8605,832.0,811.0,9.0,2020-12-09
1154488,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-10
1154489,Australia,New South Wales,-33.8688,151.2093,4633.0,3191.0,53.0,2020-12-10
1154490,Australia,Northern Territory,-12.4634,130.8456,62.0,52.0,0.0,2020-12-10
1154491,Australia,Queensland,-27.4698,153.0251,1224.0,1197.0,6.0,2020-12-10
1154492,Australia,South Australia,-34.9285,138.6007,562.0,558.0,4.0,2020-12-10
1154493,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-10
1154494,Australia,Victoria,-37.8136,144.9631,20345.0,19525.0,820.0,2020-12-10
1154495,Australia,Western Australia,-31.9505,115.8605,834.0,811.0,9.0,2020-12-10
1158464,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-11
1158465,Australia,New South Wales,-33.8688,151.2093,4639.0,3191.0,53.0,2020-12-11
1158466,Australia,Northern Territory,-12.4634,130.8456,62.0,52.0,0.0,2020-12-11
1158467,Australia,Queensland,-27.4698,153.0251,1226.0,1199.0,6.0,2020-12-11
1158468,Australia,South Australia,-34.9285,138.6007,562.0,558.0,4.0,2020-12-11
1158469,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-11
1158470,Australia,Victoria,-37.8136,144.9631,20350.0,19525.0,820.0,2020-12-11
1158471,Australia,Western Australia,-31.9505,115.8605,835.0,815.0,9.0,2020-12-11
1162440,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-12
1162441,Australia,New South Wales,-33.8688,151.2093,4642.0,3191.0,53.0,2020-12-12
1162442,Australia,Northern Territory,-12.4634,130.8456,62.0,52.0,0.0,2020-12-12
1162443,Australia,Queensland,-27.4698,153.0251,1226.0,1202.0,6.0,2020-12-12
1162444,Australia,South Australia,-34.9285,138.6007,562.0,558.0,4.0,2020-12-12
1162445,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-12
1162446,Australia,Victoria,-37.8136,144.9631,20351.0,19525.0,820.0,2020-12-12
1162447,Australia,Western Australia,-31.9505,115.8605,836.0,816.0,9.0,2020-12-12
1166416,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-13
1166417,Australia,New South Wales,-33.8688,151.2093,4645.0,3191.0,53.0,2020-12-13
1166418,Australia,Northern Territory,-12.4634,130.8456,63.0,52.0,0.0,2020-12-13
1166419,Australia,Queensland,-27.4698,153.0251,1227.0,1203.0,6.0,2020-12-13
1166420,Australia,South Australia,-34.9285,138.6007,563.0,558.0,4.0,2020-12-13
1166421,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-13
1166422,Australia,Victoria,-37.8136,144.9631,20352.0,19525.0,820.0,2020-12-13
1166423,Australia,Western Australia,-31.9505,115.8605,836.0,816.0,9.0,2020-12-13
1170392,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-14
1170393,Australia,New South Wales,-33.8688,151.2093,4650.0,3191.0,53.0,2020-12-14
1170394,Australia,Northern Territory,-12.4634,130.8456,66.0,58.0,0.0,2020-12-14
1170395,Australia,Queensland,-27.4698,153.0251,1228.0,1204.0,6.0,2020-12-14
1170396,Australia,South Australia,-34.9285,138.6007,563.0,559.0,4.0,2020-12-14
1170397,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-14
1170398,Australia,Victoria,-37.8136,144.9631,20352.0,19525.0,820.0,2020-12-14
1170399,Australia,Western Australia,-31.9505,115.8605,838.0,821.0,9.0,2020-12-14
1174368,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-15
1174369,Australia,New South Wales,-33.8688,151.2093,4657.0,3192.0,53.0,2020-12-15
1174370,Australia,Northern Territory,-12.4634,130.8456,66.0,58.0,0.0,2020-12-15
1174371,Australia,Queensland,-27.4698,153.0251,1229.0,1204.0,6.0,2020-12-15
1174372,Australia,South Australia,-34.9285,138.6007,563.0,559.0,4.0,2020-12-15
1174373,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-15
1174374,Australia,Victoria,-37.8136,144.9631,20352.0,19525.0,820.0,2020-12-15
1174375,Australia,Western Australia,-31.9505,115.8605,842.0,821.0,9.0,2020-12-15
1178344,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-16
1178345,Australia,New South Wales,-33.8688,151.2093,4666.0,3192.0,53.0,2020-12-16
1178346,Australia,Northern Territory,-12.4634,130.8456,68.0,59.0,0.0,2020-12-16
1178347,Australia,Queensland,-27.4698,153.0251,1230.0,1209.0,6.0,2020-12-16
1178348,Australia,South Australia,-34.9285,138.6007,563.0,559.0,4.0,2020-12-16
1178349,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-16
1178350,Australia,Victoria,-37.8136,144.9631,20351.0,19525.0,820.0,2020-12-16
1178351,Australia,Western Australia,-31.9505,115.8605,843.0,821.0,9.0,2020-12-16
1182320,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-17
1182321,Australia,New South Wales,-33.8688,151.2093,4682.0,3192.0,53.0,2020-12-17
1182322,Australia,Northern Territory,-12.4634,130.8456,68.0,59.0,0.0,2020-12-17
1182323,Australia,Queensland,-27.4698,153.0251,1233.0,1213.0,6.0,2020-12-17
1182324,Australia,South Australia,-34.9285,138.6007,563.0,559.0,4.0,2020-12-17
1182325,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-17
1182326,Australia,Victoria,-37.8136,144.9631,20352.0,19524.0,820.0,2020-12-17
1182327,Australia,Western Australia,-31.9505,115.8605,844.0,821.0,9.0,2020-12-17
1186296,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-18
1186297,Australia,New South Wales,-33.8688,151.2093,4712.0,3192.0,53.0,2020-12-18
1186298,Australia,Northern Territory,-12.4634,130.8456,69.0,59.0,0.0,2020-12-18
1186299,Australia,Queensland,-27.4698,153.0251,1232.0,1214.0,6.0,2020-12-18
1186300,Australia,South Australia,-34.9285,138.6007,563.0,559.0,4.0,2020-12-18
1186301,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-18
1186302,Australia,Victoria,-37.8136,144.9631,20354.0,19524.0,820.0,2020-12-18
1186303,Australia,Western Australia,-31.9505,115.8605,845.0,821.0,9.0,2020-12-18
1190272,Australia,Australian Capital Territory,-35.4735,149.0124,117.0,114.0,3.0,2020-12-19
1190273,Australia,New South Wales,-33.8688,151.2093,4748.0,3192.0,53.0,2020-12-19
1190274,Australia,Northern Territory,-12.4634,130.8456,71.0,59.0,0.0,2020-12-19
1190275,Australia,Queensland,-27.4698,153.0251,1234.0,1214.0,6.0,2020-12-19
1190276,Australia,South Australia,-34.9285,138.6007,563.0,559.0,4.0,2020-12-19
1190277,Australia,Tasmania,-42.8821,147.3272,234.0,217.0,13.0,2020-12-19
1190278,Australia,Victoria,-37.8136,144.9631,20356.0,19524.0,820.0,2020-12-19
1190279,Australia,Western Australia,-31.9505,115.8605,845.0,825.0,9.0,2020-12-19
1194248,Australia,Australian Capital Territory,-35.4735,149.0124,118.0,114.0,3.0,2020-12-20
1194249,Australia,New South Wales,-33.8688,151.2093,4771.0,3192.0,53.0,2020-12-20
1194250,Australia,Northern Territory,-12.4634,130.8456,71.0,59.0,0.0,2020-12-20
1194251,Australia,Queensland,-27.4698,153.0251,1235.0,1214.0,6.0,2020-12-20
1194252,Australia,South Australia,-34.9285,138.6007,566.0,559.0,4.0,2020-12-20
1194253,Australia,Tasmania,-42.8821,147.3272,234.0,221.0,13.0,2020-12-20
1194254,Australia,Victoria,-37.8136,144.9631,20357.0,19524.0,820.0,2020-12-20
1194255,Australia,Western Australia,-31.9505,115.8605,846.0,826.0,9.0,2020-12-20
1198224,Australia,Australian Capital Territory,-35.4735,149.0124,118.0,114.0,3.0,2020-12-21
1198225,Australia,New South Wales,-33.8688,151.2093,4789.0,3192.0,53.0,2020-12-21
1198226,Australia,Northern Territory,-12.4634,130.8456,71.0,62.0,0.0,2020-12-21
1198227,Australia,Queensland,-27.4698,153.0251,1235.0,1215.0,6.0,2020-12-21
1198228,Australia,South Australia,-34.9285,138.6007,566.0,559.0,4.0,2020-12-21
1198229,Australia,Tasmania,-42.8821,147.3272,234.0,221.0,13.0,2020-12-21
1198230,Australia,Victoria,-37.8136,144.9631,20360.0,19526.0,820.0,2020-12-21
1198231,Australia,Western Australia,-31.9505,115.8605,846.0,827.0,9.0,2020-12-21
1202200,Australia,Australian Capital Territory,-35.4735,149.0124,118.0,114.0,3.0,2020-12-22
1202201,Australia,New South Wales,-33.8688,151.2093,4805.0,3192.0,53.0,2020-12-22
1202202,Australia,Northern Territory,-12.4634,130.8456,71.0,62.0,0.0,2020-12-22
1202203,Australia,Queensland,-27.4698,153.0251,1236.0,1215.0,6.0,2020-12-22
1202204,Australia,South Australia,-34.9285,138.6007,566.0,559.0,4.0,2020-12-22
1202205,Australia,Tasmania,-42.8821,147.3272,234.0,221.0,13.0,2020-12-22
1202206,Australia,Victoria,-37.8136,144.9631,20361.0,19527.0,820.0,2020-12-22
1202207,Australia,Western Australia,-31.9505,115.8605,846.0,828.0,9.0,2020-12-22
1206176,Australia,Australian Capital Territory,-35.4735,149.0124,118.0,114.0,3.0,2020-12-23
1206177,Australia,New South Wales,-33.8688,151.2093,4823.0,3192.0,53.0,2020-12-23
1206178,Australia,Northern Territory,-12.4634,130.8456,73.0,62.0,0.0,2020-12-23
1206179,Australia,Queensland,-27.4698,153.0251,1238.0,1216.0,6.0,2020-12-23
1206180,Australia,South Australia,-34.9285,138.6007,568.0,560.0,4.0,2020-12-23
1206181,Australia,Tasmania,-42.8821,147.3272,234.0,221.0,13.0,2020-12-23
1206182,Australia,Victoria,-37.8136,144.9631,20361.0,19527.0,820.0,2020-12-23
1206183,Australia,Western Australia,-31.9505,115.8605,847.0,830.0,9.0,2020-12-23
1210152,Australia,Australian Capital Territory,-35.4735,149.0124,118.0,114.0,3.0,2020-12-24
1210153,Australia,New South Wales,-33.8688,151.2093,4832.0,3192.0,53.0,2020-12-24
